,pickup_datetime,dateandhour,trip_miles,trip_time,trip_minutes,base_passenger_fare,driver_pay,hour,temp,precipitation,tips
2420816,2022-04-08 19:46:06-04:00,2022-04-08 19,4.25,877,14.616666666666667,48.69,28.02,19,55.7,0.0,0.0
2874846,2022-04-09 17:57:26-04:00,2022-04-09 17,4.68,1647,27.45,31.51,22.79,17,52.2,0.0,0.0
712475,2022-04-04 19:53:55-04:00,2022-04-04 19,2.65,803,13.383333333333333,12.5,11.32,19,50.9,0.0,0.0
2114396,2022-04-08 03:11:55-04:00,2022-04-08 03,13.65,1975,32.916666666666664,46.85,38.71,3,50.9,0.0,0.0
539225,2022-04-04 09:09:50-04:00,2022-04-04 09,9.4,1429,23.816666666666666,23.63,23.51,9,45.4,0.0,0.0
1332099,2022-04-06 11:18:33-04:00,2022-04-06 11,1.59,611,10.183333333333334,9.82,7.34,11,49.9,0.4,0.0
1582551,2022-04-06 23:38:11-04:00,2022-04-06 23,2.77,607,10.116666666666667,14.03,8.76,23,48.7,0.0,0.0
754742,2022-04-04 21:47:31-04:00,2022-04-04 21,1.87,679,11.316666666666666,11.73,8.16,21,48.9,0.0,0.0
1234234,2022-04-06 07:52:36-04:00,2022-04-06 07,6.56,1608,26.8,31.86,21.79,7,47.8,2.3,0.0
1662799,2022-04-07 07:49:10-04:00,2022-04-07 07,2.52,1724,28.733333333333334,20.67,19.24,7,46.8,0.0,0.0
1239464,2022-04-06 08:46:14-04:00,2022-04-06 08,3.09,1319,21.983333333333334,17.85,15.22,8,48.1,1.8,0.0
293183,2022-04-03 16:10:23-04:00,2022-04-03 16,1.02,363,6.05,8.27,9.13,16,46.1,0.0,0.0
2819691,2022-04-09 15:31:16-04:00,2022-04-09 15,10.34,2588,43.13333333333333,52.73,39.95,15,53.2,0.0,5.73
1642178,2022-04-07 06:06:17-04:00,2022-04-07 06,7.59,1628,27.133333333333333,29.61,23.69,6,46.5,0.0,0.0
458510,2022-04-04 04:11:21-04:00,2022-04-04 04,4.05,881,14.683333333333334,21.27,12.54,4,40.6,0.0,2.38
105579,2022-04-03 05:55:16-04:00,2022-04-03 05,4.87,1013,16.883333333333333,16.72,14.59,5,42.2,0.0,0.0
1681310,2022-04-07 08:29:42-04:00,2022-04-07 08,4.07,632,10.533333333333333,17.45,10.95,8,47.2,0.0,0.0
387687,2022-04-03 21:36:06-04:00,2022-04-03 21,0.42,179,2.9833333333333334,7.86,8.93,21,43.0,0.0,0.0
291601,2022-04-03 16:27:47-04:00,2022-04-03 16,16.12,2081,34.68333333333333,53.11,38.94,16,46.1,0.0,0.0
1495634,2022-04-06 19:06:58-04:00,2022-04-06 19,1.22,509,8.483333333333333,9.3,5.91,19,50.3,0.0,0.0
1870517,2022-04-07 16:54:26-04:00,2022-04-07 16,1.43,722,12.033333333333333,27.02,12.28,16,50.6,2.9,0.0
2635934,2022-04-09 04:28:55-04:00,2022-04-09 04,1.1,312,5.2,7.51,5.4,4,48.6,0.1,0.0
1760848,2022-04-07 12:04:42-04:00,2022-04-07 12,1.02,418,6.966666666666667,8.51,6.38,12,48.3,0.2,0.0
812926,2022-04-05 04:36:52-04:00,2022-04-05 04,39.51,3518,58.63333333333333,126.39,86.43,4,42.2,0.0,0.0
2705912,2022-04-09 10:19:59-04:00,2022-04-09 10,1.6,977,16.283333333333335,14.31,11.45,10,50.6,0.1,0.0
2315777,2022-04-08 15:38:47-04:00,2022-04-08 15,12.3,4511,75.18333333333334,58.08,55.47,15,60.2,0.0,0.0
1457189,2022-04-06 17:30:13-04:00,2022-04-06 17,2.93,1170,19.5,15.3,14.19,17,51.1,0.0,2.0
2476803,2022-04-08 21:53:34-04:00,2022-04-08 21,1.35,475,7.916666666666667,9.75,6.8,21,53.5,0.0,0.0
2502972,2022-04-08 22:46:21-04:00,2022-04-08 22,4.82,1828,30.466666666666665,37.1,26.97,22,51.5,0.0,0.0
1932559,2022-04-07 18:18:59-04:00,2022-04-07 18,1.35,1234,20.566666666666666,25.83,25.04,18,51.2,0.9,6.32
1579567,2022-04-06 23:47:19-04:00,2022-04-06 23,39.37,3443,57.38333333333333,111.03,83.62,23,48.7,0.0,11.43
2501841,2022-04-08 22:26:05-04:00,2022-04-08 22,9.96,1481,24.683333333333334,44.54,30.69,22,51.5,0.0,0.0
32644,2022-04-03 01:14:51-04:00,2022-04-03 01,3.51,929,15.483333333333333,21.41,13.66,1,42.6,0.0,0.0
1674517,2022-04-07 08:22:35-04:00,2022-04-07 08,2.9,2028,33.8,29.51,23.19,8,47.2,0.0,0.0
465156,2022-04-04 05:42:07-04:00,2022-04-04 05,8.77,945,15.75,47.57,27.58,5,41.0,0.0,0.0
3052104,2022-04-09 23:24:07-04:00,2022-04-09 23,1.79,419,6.983333333333333,8.26,6.49,23,47.6,0.0,0.0
2407665,2022-04-08 19:40:03-04:00,2022-04-08 19,6.27,1211,20.183333333333334,32.66,24.58,19,55.7,0.0,0.0
1148944,2022-04-05 22:41:47-04:00,2022-04-05 22,2.37,675,11.25,24.76,23.8,22,47.9,0.3,0.0
3047593,2022-04-09 23:42:25-04:00,2022-04-09 23,3.43,1027,17.116666666666667,7.35,13.07,23,47.6,0.0,0.0
418592,2022-04-03 22:10:43-04:00,2022-04-03 22,1.64,662,11.033333333333333,7.94,9.14,22,41.4,0.0,2.0
2063552,2022-04-07 23:05:33-04:00,2022-04-07 23,2.82,840,14.0,14.41,11.5,23,52.6,5.7,0.0
665048,2022-04-04 16:56:10-04:00,2022-04-04 16,1.55,564,9.4,10.75,6.77,16,52.6,0.0,0.0
2348996,2022-04-08 16:04:22-04:00,2022-04-08 16,1.43,673,11.216666666666667,14.15,10.57,16,60.2,0.0,0.0
848417,2022-04-05 07:43:05-04:00,2022-04-05 07,3.78,1164,19.4,23.03,16.26,7,42.6,0.0,0.0
771185,2022-04-04 22:13:36-04:00,2022-04-04 22,1.49,396,6.6,17.6,10.89,22,46.6,0.0,3.36
1972576,2022-04-07 19:23:02-04:00,2022-04-07 19,2.66,1114,18.566666666666666,19.86,18.38,19,51.4,1.8,0.0
753737,2022-04-04 21:37:53-04:00,2022-04-04 21,1.3,537,8.95,9.96,6.45,21,48.9,0.0,0.0
359854,2022-04-03 19:36:14-04:00,2022-04-03 19,2.59,1054,17.566666666666666,20.37,19.74,19,45.2,0.5,0.0
1453674,2022-04-06 17:17:24-04:00,2022-04-06 17,2.94,1485,24.75,32.27,26.86,17,51.1,0.0,0.0
2637037,2022-04-09 04:50:22-04:00,2022-04-09 04,2.14,722,12.033333333333333,17.31,12.6,4,48.6,0.1,0.0
2082946,2022-04-08 00:03:34-04:00,2022-04-08 00,1.0,422,7.033333333333333,8.37,5.84,0,51.9,5.3,0.0
848951,2022-04-05 07:03:55-04:00,2022-04-05 07,16.79,2602,43.36666666666667,51.76,43.61,7,42.6,0.0,0.0
1159448,2022-04-05 23:29:46-04:00,2022-04-05 23,0.47,187,3.1166666666666667,8.27,5.5,23,47.6,0.4,0.0
2166982,2022-04-08 08:37:03-04:00,2022-04-08 08,13.15,1696,28.266666666666666,39.29,31.51,8,50.7,0.0,0.0
2061463,2022-04-07 23:09:56-04:00,2022-04-07 23,0.86,475,7.916666666666667,14.18,14.92,23,52.6,5.7,0.0
3055482,2022-04-09 23:57:03-04:00,2022-04-09 23,2.14,750,12.5,12.69,9.1,23,47.6,0.0,0.0
2229578,2022-04-08 11:31:50-04:00,2022-04-08 11,1.64,691,11.516666666666667,12.13,8.06,11,56.8,0.0,1.0
525757,2022-04-04 09:11:23-04:00,2022-04-04 09,0.5,185,3.0833333333333335,7.91,9.3,9,45.4,0.0,0.0
2030890,2022-04-07 22:47:47-04:00,2022-04-07 22,1.62,572,9.533333333333333,9.92,6.92,22,52.6,4.2,0.0
227416,2022-04-03 13:54:08-04:00,2022-04-03 13,0.79,249,4.15,8.27,6.83,13,45.5,0.3,0.0
2433426,2022-04-08 20:50:19-04:00,2022-04-08 20,2.38,909,15.15,15.7,12.4,20,54.5,0.0,0.0
269008,2022-04-03 15:02:16-04:00,2022-04-03 15,1.42,637,10.616666666666667,20.08,14.99,15,45.6,0.1,0.0
2425558,2022-04-08 19:26:30-04:00,2022-04-08 19,1.44,1547,25.783333333333335,28.08,24.71,19,55.7,0.0,3.41
2617818,2022-04-09 03:56:30-04:00,2022-04-09 03,1.52,429,7.15,22.93,21.64,3,49.4,0.1,0.0
1705156,2022-04-07 09:51:59-04:00,2022-04-07 09,2.25,373,6.216666666666667,9.94,5.9,9,48.0,0.0,0.0
2942295,2022-04-09 20:03:42-04:00,2022-04-09 20,9.41,1423,23.716666666666665,72.82,43.58,20,50.4,0.0,0.0
972718,2022-04-05 14:47:39-04:00,2022-04-05 14,1.06,501,8.35,8.46,5.9,14,52.2,0.0,0.0
745150,2022-04-04 20:04:14-04:00,2022-04-04 20,1.49,408,6.8,11.24,5.39,20,50.1,0.0,1.5
2238182,2022-04-08 11:16:53-04:00,2022-04-08 11,1.05,596,9.933333333333334,8.41,7.9,11,56.8,0.0,0.0
1502603,2022-04-06 19:14:55-04:00,2022-04-06 19,2.44,883,14.716666666666667,30.52,17.22,19,50.3,0.0,0.0
2601967,2022-04-09 02:19:37-04:00,2022-04-09 02,2.08,363,6.05,13.44,16.86,2,50.4,0.1,0.0
2552483,2022-04-09 00:20:48-04:00,2022-04-09 00,1.34,502,8.366666666666667,12.49,9.69,0,50.8,0.0,0.0
2380778,2022-04-08 18:54:06-04:00,2022-04-08 18,4.69,982,16.366666666666667,32.67,18.89,18,56.9,0.0,3.0
2784658,2022-04-09 14:05:37-04:00,2022-04-09 14,12.73,1857,30.95,36.04,31.16,14,53.2,0.0,0.0
395088,2022-04-03 21:05:12-04:00,2022-04-03 21,3.5,660,11.0,13.11,9.89,21,43.0,0.0,0.0
1773169,2022-04-07 12:47:41-04:00,2022-04-07 12,2.34,796,13.266666666666667,12.26,10.99,12,48.3,0.2,0.0
748044,2022-04-04 21:54:41-04:00,2022-04-04 21,3.89,655,10.916666666666666,14.68,10.34,21,48.9,0.0,0.0
350395,2022-04-03 19:06:29-04:00,2022-04-03 19,5.4,1756,29.266666666666666,22.93,22.38,19,45.2,0.5,0.0
1015075,2022-04-05 16:32:05-04:00,2022-04-05 16,0.93,399,6.65,9.27,6.15,16,50.9,0.0,0.0
1803068,2022-04-07 14:51:49-04:00,2022-04-07 14,2.33,868,14.466666666666667,15.71,10.48,14,49.5,1.7,0.0
2725469,2022-04-09 11:46:02-04:00,2022-04-09 11,13.83,2165,36.083333333333336,37.2,36.22,11,51.4,0.2,5.0
1783169,2022-04-07 13:52:55-04:00,2022-04-07 13,10.69,1566,26.1,49.05,32.24,13,48.8,0.1,6.0
1023834,2022-04-05 17:13:10-04:00,2022-04-05 17,0.57,284,4.733333333333333,8.27,6.65,17,49.4,0.0,0.0
2411713,2022-04-08 19:44:57-04:00,2022-04-08 19,1.94,1079,17.983333333333334,32.61,22.06,19,55.7,0.0,0.0
1324141,2022-04-06 11:32:28-04:00,2022-04-06 11,2.65,720,12.0,15.56,9.43,11,49.9,0.4,0.0
211932,2022-04-03 12:54:39-04:00,2022-04-03 12,1.01,474,7.9,10.1,7.78,12,45.8,0.7,0.0
1442092,2022-04-06 17:36:49-04:00,2022-04-06 17,0.95,348,5.8,9.37,6.38,17,51.1,0.0,0.0
2326532,2022-04-08 16:03:34-04:00,2022-04-08 16,8.88,3788,63.13333333333333,51.02,43.71,16,60.2,0.0,0.0
72218,2022-04-03 02:59:08-04:00,2022-04-03 02,2.96,625,10.416666666666666,19.81,16.42,2,42.4,0.0,0.0
707159,2022-04-04 18:52:29-04:00,2022-04-04 18,3.66,938,15.633333333333333,16.21,14.48,18,51.5,0.0,2.82
2306386,2022-04-08 15:41:11-04:00,2022-04-08 15,14.39,5220,87.0,84.21,79.05,15,60.2,0.0,0.0
385723,2022-04-03 21:59:23-04:00,2022-04-03 21,3.61,792,13.2,18.99,12.23,21,43.0,0.0,0.0
3023042,2022-04-09 22:40:07-04:00,2022-04-09 22,4.6,947,15.783333333333333,18.28,17.14,22,48.2,0.0,0.0
2899988,2022-04-09 18:27:52-04:00,2022-04-09 18,7.25,860,14.333333333333334,28.65,22.76,18,52.1,0.0,6.41
682193,2022-04-04 17:38:20-04:00,2022-04-04 17,26.11,2495,41.583333333333336,81.93,54.32,17,51.8,0.0,0.0
1600205,2022-04-07 00:52:50-04:00,2022-04-07 00,0.77,358,5.966666666666667,6.47,5.39,0,47.8,0.0,0.0
3020846,2022-04-09 22:51:55-04:00,2022-04-09 22,3.22,904,15.066666666666666,19.64,12.29,22,48.2,0.0,2.19
2146050,2022-04-08 07:56:56-04:00,2022-04-08 07,0.94,697,11.616666666666667,9.17,7.47,7,49.3,0.0,0.0
2193649,2022-04-08 09:12:18-04:00,2022-04-08 09,21.64,3223,53.71666666666667,58.52,54.28,9,51.9,0.0,14.2
1386374,2022-04-06 14:53:18-04:00,2022-04-06 14,4.61,1148,19.133333333333333,24.82,16.84,14,51.0,0.0,0.0
1468515,2022-04-06 18:02:32-04:00,2022-04-06 18,7.33,2162,36.03333333333333,24.11,28.49,18,50.5,0.0,0.0
446656,2022-04-04 01:28:44-04:00,2022-04-04 01,3.8,954,15.9,16.67,13.47,1,41.2,0.0,0.0
2681336,2022-04-09 09:01:43-04:00,2022-04-09 09,5.78,743,12.383333333333333,24.03,15.73,9,50.1,0.1,5.92
1911673,2022-04-07 18:34:39-04:00,2022-04-07 18,2.57,1315,21.916666666666668,35.64,28.27,18,51.2,0.9,0.0
60901,2022-04-03 02:57:35-04:00,2022-04-03 02,4.88,1278,21.3,26.08,16.93,2,42.4,0.0,0.0
2002722,2022-04-07 20:13:52-04:00,2022-04-07 20,4.12,1249,20.816666666666666,30.09,21.56,20,52.0,2.9,0.0
1497091,2022-04-06 19:54:10-04:00,2022-04-06 19,32.4,3385,56.416666666666664,273.63,157.35,19,50.3,0.0,50.0
2077911,2022-04-07 23:59:18-04:00,2022-04-07 23,6.58,1171,19.516666666666666,26.08,23.14,23,52.6,5.7,6.38
2263929,2022-04-08 13:07:51-04:00,2022-04-08 13,2.01,1954,32.56666666666667,16.34,19.56,13,58.8,0.0,0.0
1817526,2022-04-07 14:12:10-04:00,2022-04-07 14,4.46,2396,39.93333333333333,33.25,27.63,14,49.5,1.7,0.0
601900,2022-04-04 13:15:04-04:00,2022-04-04 13,5.86,1525,25.416666666666668,22.16,20.71,13,51.4,0.0,0.0
1304362,2022-04-06 10:43:42-04:00,2022-04-06 10,0.89,345,5.75,8.29,7.45,10,49.9,0.4,0.0
2347447,2022-04-08 16:26:29-04:00,2022-04-08 16,1.85,1040,17.333333333333332,15.42,13.65,16,60.2,0.0,5.0
2346939,2022-04-08 16:46:01-04:00,2022-04-08 16,1.27,537,8.95,8.68,7.01,16,60.2,0.0,0.0
323406,2022-04-03 18:05:25-04:00,2022-04-03 18,17.26,2679,44.65,44.04,43.9,18,46.7,0.1,0.0
675738,2022-04-04 17:28:57-04:00,2022-04-04 17,2.64,1007,16.783333333333335,25.62,12.93,17,51.8,0.0,0.0
2341680,2022-04-08 16:21:13-04:00,2022-04-08 16,19.05,5051,84.18333333333334,88.42,73.26,16,60.2,0.0,0.0
1056456,2022-04-05 18:45:05-04:00,2022-04-05 18,3.03,1044,17.4,16.96,12.72,18,49.4,0.0,0.0
2380991,2022-04-08 18:24:45-04:00,2022-04-08 18,4.7,1038,17.3,29.96,20.87,18,56.9,0.0,0.0
376753,2022-04-03 20:53:52-04:00,2022-04-03 20,24.65,2354,39.233333333333334,55.06,51.84,20,44.6,0.0,0.0
1648142,2022-04-07 07:03:03-04:00,2022-04-07 07,3.2,1076,17.933333333333334,16.34,13.2,7,46.8,0.0,0.0
3014316,2022-04-09 22:23:55-04:00,2022-04-09 22,10.24,1995,33.25,40.53,34.47,22,48.2,0.0,0.0
954275,2022-04-05 13:56:41-04:00,2022-04-05 13,9.99,1792,29.866666666666667,37.61,29.28,13,52.5,0.0,0.0
960378,2022-04-05 13:34:26-04:00,2022-04-05 13,8.36,2232,37.2,37.84,31.01,13,52.5,0.0,4.5
1176136,2022-04-06 00:30:54-04:00,2022-04-06 00,11.74,1628,27.133333333333333,33.93,31.34,0,46.7,0.7,0.0
1259085,2022-04-06 08:58:25-04:00,2022-04-06 08,2.07,1106,18.433333333333334,35.0,28.28,8,48.1,1.8,0.0
2924978,2022-04-09 19:00:34-04:00,2022-04-09 19,1.12,320,5.333333333333333,11.87,7.56,19,51.4,0.0,0.0
2641027,2022-04-09 05:28:35-04:00,2022-04-09 05,7.29,1298,21.633333333333333,27.72,20.72,5,48.8,0.0,0.0
1080883,2022-04-05 19:01:44-04:00,2022-04-05 19,1.12,313,5.216666666666667,8.27,7.4,19,49.2,0.0,0.0
2212216,2022-04-08 10:46:32-04:00,2022-04-08 10,2.49,374,6.233333333333333,9.65,7.61,10,55.1,0.0,0.0
418890,2022-04-03 22:17:33-04:00,2022-04-03 22,1.41,474,7.9,12.41,7.72,22,41.4,0.0,0.0
1571081,2022-04-06 22:09:44-04:00,2022-04-06 22,0.69,440,7.333333333333333,7.95,5.53,22,48.9,0.0,0.0
2001798,2022-04-07 20:30:06-04:00,2022-04-07 20,0.87,398,6.633333333333334,20.18,18.98,20,52.0,2.9,0.0
783514,2022-04-04 23:49:44-04:00,2022-04-04 23,6.05,1121,18.683333333333334,39.77,29.51,23,46.0,0.0,0.0
1602289,2022-04-07 00:05:26-04:00,2022-04-07 00,0.6,256,4.266666666666667,8.27,5.4,0,47.8,0.0,3.0
1969731,2022-04-07 19:35:15-04:00,2022-04-07 19,2.74,807,13.45,18.27,14.36,19,51.4,1.8,2.04
102505,2022-04-03 05:12:44-04:00,2022-04-03 05,7.77,1009,16.816666666666666,39.79,40.69,5,42.2,0.0,0.0
2912384,2022-04-09 19:31:04-04:00,2022-04-09 19,6.17,1437,23.95,32.16,21.83,19,51.4,0.0,0.0
2491936,2022-04-08 22:28:04-04:00,2022-04-08 22,4.77,1496,24.933333333333334,23.01,18.73,22,51.5,0.0,0.0
2007695,2022-04-07 21:22:17-04:00,2022-04-07 21,1.59,504,8.4,10.88,8.8,21,52.5,3.4,0.0
2133235,2022-04-08 06:27:00-04:00,2022-04-08 06,19.18,3153,52.55,52.05,50.47,6,48.7,0.0,0.0
2236666,2022-04-08 11:24:49-04:00,2022-04-08 11,10.72,1678,27.966666666666665,33.19,37.99,11,56.8,0.0,0.0
2342685,2022-04-08 16:24:44-04:00,2022-04-08 16,3.48,1134,18.9,17.02,15.23,16,60.2,0.0,0.0
890001,2022-04-05 09:25:05-04:00,2022-04-05 09,1.69,634,10.566666666666666,10.52,8.8,9,46.6,0.0,0.0
574196,2022-04-04 11:13:36-04:00,2022-04-04 11,10.93,1279,21.316666666666666,44.08,27.88,11,49.4,0.0,0.0
152577,2022-04-03 10:09:07-04:00,2022-04-03 10,2.18,740,12.333333333333334,13.51,11.15,10,45.8,1.8,0.0
3042794,2022-04-09 23:07:44-04:00,2022-04-09 23,2.43,881,14.683333333333334,25.15,15.59,23,47.6,0.0,0.0
2590482,2022-04-09 01:17:32-04:00,2022-04-09 01,2.17,737,12.283333333333333,12.33,10.11,1,50.6,0.0,0.0
2596938,2022-04-09 01:19:35-04:00,2022-04-09 01,11.39,1576,26.266666666666666,40.76,28.06,1,50.6,0.0,0.0
1898840,2022-04-07 17:36:29-04:00,2022-04-07 17,0.74,275,4.583333333333333,7.91,20.77,17,51.3,1.5,3.0
2297861,2022-04-08 14:13:48-04:00,2022-04-08 14,3.13,1044,17.4,23.73,17.17,14,59.7,0.0,0.0
519374,2022-04-04 08:17:44-04:00,2022-04-04 08,0.71,267,4.45,9.1,5.4,8,43.8,0.0,0.0
531709,2022-04-04 09:59:07-04:00,2022-04-04 09,0.89,216,3.6,8.27,7.21,9,45.4,0.0,0.0
1874186,2022-04-07 16:43:33-04:00,2022-04-07 16,1.99,829,13.816666666666666,14.58,11.25,16,50.6,2.9,0.0
1077834,2022-04-05 19:05:02-04:00,2022-04-05 19,1.17,546,9.1,8.27,7.21,19,49.2,0.0,0.0
1967829,2022-04-07 19:09:23-04:00,2022-04-07 19,14.99,2812,46.86666666666667,49.03,48.54,19,51.4,1.8,7.11
1303893,2022-04-06 10:25:08-04:00,2022-04-06 10,1.76,799,13.316666666666666,12.73,9.08,10,49.9,0.4,1.0
1732799,2022-04-07 11:37:51-04:00,2022-04-07 11,2.5,1133,18.883333333333333,19.5,13.47,11,48.1,0.2,0.0
26647,2022-04-03 00:18:02-04:00,2022-04-03 00,8.24,2236,37.266666666666666,46.39,35.09,0,43.1,0.0,0.0
324686,2022-04-03 18:11:57-04:00,2022-04-03 18,2.22,650,10.833333333333334,12.89,9.56,18,46.7,0.1,1.0
783111,2022-04-04 23:57:16-04:00,2022-04-04 23,2.19,744,12.4,11.81,9.59,23,46.0,0.0,0.0
2741735,2022-04-09 12:08:02-04:00,2022-04-09 12,1.57,493,8.216666666666667,9.22,6.68,12,51.5,0.2,0.0
1020671,2022-04-05 16:28:32-04:00,2022-04-05 16,7.49,2445,40.75,38.9,31.23,16,50.9,0.0,0.0
1291369,2022-04-06 09:30:11-04:00,2022-04-06 09,1.16,441,7.35,9.56,12.95,9,48.4,0.5,0.0
2595253,2022-04-09 01:41:04-04:00,2022-04-09 01,1.12,374,6.233333333333333,7.91,7.14,1,50.6,0.0,1.0
532867,2022-04-04 09:51:22-04:00,2022-04-04 09,16.18,2734,45.56666666666667,54.2,43.12,9,45.4,0.0,0.0
2114290,2022-04-08 03:06:37-04:00,2022-04-08 03,4.71,896,14.933333333333334,18.03,17.93,3,50.9,0.0,4.52
1621170,2022-04-07 04:43:38-04:00,2022-04-07 04,0.97,386,6.433333333333334,19.02,15.6,4,46.8,0.0,0.0
963600,2022-04-05 13:56:11-04:00,2022-04-05 13,5.39,982,16.366666666666667,18.4,15.67,13,52.5,0.0,0.0
1205383,2022-04-06 06:54:58-04:00,2022-04-06 06,14.81,2616,43.6,43.41,40.27,6,47.3,2.1,0.0
410882,2022-04-03 22:58:20-04:00,2022-04-03 22,7.61,963,16.05,15.58,18.17,22,41.4,0.0,0.0
2980447,2022-04-09 21:29:05-04:00,2022-04-09 21,1.88,714,11.9,15.29,11.98,21,49.6,0.0,0.0
1735478,2022-04-07 11:33:12-04:00,2022-04-07 11,0.7,202,3.3666666666666667,7.91,6.0,11,48.1,0.2,0.0
2445332,2022-04-08 20:00:20-04:00,2022-04-08 20,4.4,1688,28.133333333333333,24.14,24.64,20,54.5,0.0,0.0
2554436,2022-04-09 00:49:02-04:00,2022-04-09 00,6.26,872,14.533333333333333,21.66,15.63,0,50.8,0.0,2.37
495705,2022-04-04 07:08:42-04:00,2022-04-04 07,4.32,1536,25.6,25.21,20.91,7,42.2,0.0,0.0
2881250,2022-04-09 18:23:25-04:00,2022-04-09 18,11.39,2354,39.233333333333334,42.83,42.38,18,52.1,0.0,0.0
676542,2022-04-04 17:18:14-04:00,2022-04-04 17,2.41,999,16.65,15.15,11.61,17,51.8,0.0,0.0
2366660,2022-04-08 17:04:49-04:00,2022-04-08 17,1.61,887,14.783333333333333,9.09,10.08,17,58.2,0.0,0.0
1456044,2022-04-06 17:21:26-04:00,2022-04-06 17,2.27,945,15.75,14.0,10.96,17,51.1,0.0,0.0
875763,2022-04-05 08:45:38-04:00,2022-04-05 08,1.42,564,9.4,9.6,6.74,8,44.4,0.0,0.0
2129340,2022-04-08 06:33:52-04:00,2022-04-08 06,1.53,559,9.316666666666666,9.44,6.81,6,48.7,0.0,0.0
1904293,2022-04-07 17:36:27-04:00,2022-04-07 17,0.89,547,9.116666666666667,10.77,6.33,17,51.3,1.5,0.0
2781789,2022-04-09 14:35:23-04:00,2022-04-09 14,1.29,1164,19.4,20.59,12.45,14,53.2,0.0,0.0
952986,2022-04-05 13:25:42-04:00,2022-04-05 13,8.59,1625,27.083333333333332,72.79,58.59,13,52.5,0.0,0.0
942814,2022-04-05 12:52:16-04:00,2022-04-05 12,6.92,1883,31.383333333333333,33.22,25.8,12,52.3,0.0,7.85
2129516,2022-04-08 06:57:12-04:00,2022-04-08 06,2.34,573,9.55,11.21,8.92,6,48.7,0.0,0.0
2143731,2022-04-08 07:53:06-04:00,2022-04-08 07,6.56,3066,51.1,45.6,36.9,7,49.3,0.0,0.0
928900,2022-04-05 11:42:55-04:00,2022-04-05 11,2.3,740,12.333333333333334,13.41,9.8,11,51.0,0.0,0.0
2914505,2022-04-09 19:23:41-04:00,2022-04-09 19,2.95,566,9.433333333333334,24.83,14.92,19,51.4,0.0,0.0
2227391,2022-04-08 11:59:17-04:00,2022-04-08 11,2.81,1349,22.483333333333334,18.96,15.16,11,56.8,0.0,0.0
1365079,2022-04-06 13:36:06-04:00,2022-04-06 13,11.38,2199,36.65,54.97,36.68,13,51.2,0.0,0.0
2917190,2022-04-09 19:04:17-04:00,2022-04-09 19,6.5,1181,19.683333333333334,22.95,22.37,19,51.4,0.0,0.0
621591,2022-04-04 14:53:27-04:00,2022-04-04 14,1.5,520,8.666666666666666,12.27,6.32,14,52.1,0.0,0.0
1992227,2022-04-07 20:00:33-04:00,2022-04-07 20,1.49,699,11.65,11.24,7.9,20,52.0,2.9,0.0
2954108,2022-04-09 20:28:38-04:00,2022-04-09 20,12.63,2589,43.15,52.97,42.2,20,50.4,0.0,0.0
1633905,2022-04-07 06:12:07-04:00,2022-04-07 06,18.11,2287,38.11666666666667,66.13,51.82,6,46.5,0.0,0.0
2386410,2022-04-08 18:55:20-04:00,2022-04-08 18,0.95,447,7.45,24.71,16.52,18,56.9,0.0,0.0
834963,2022-04-05 07:45:34-04:00,2022-04-05 07,0.74,340,5.666666666666667,9.92,7.39,7,42.6,0.0,0.0
141604,2022-04-03 09:07:15-04:00,2022-04-03 09,7.71,1095,18.25,27.24,18.62,9,45.1,1.2,0.0
187369,2022-04-03 11:33:50-04:00,2022-04-03 11,28.78,3270,54.5,69.57,63.66,11,45.5,1.0,0.0
1192730,2022-04-06 04:20:15-04:00,2022-04-06 04,30.08,2530,42.166666666666664,81.09,60.98,4,46.5,2.1,0.0
2702537,2022-04-09 10:20:53-04:00,2022-04-09 10,5.22,2010,33.5,35.63,25.66,10,50.6,0.1,9.88
1154354,2022-04-05 23:30:54-04:00,2022-04-05 23,8.76,1056,17.6,21.08,19.53,23,47.6,0.4,0.0
1969407,2022-04-07 19:04:24-04:00,2022-04-07 19,1.14,510,8.5,10.69,7.38,19,51.4,1.8,0.0
2692728,2022-04-09 09:39:24-04:00,2022-04-09 09,1.88,536,8.933333333333334,10.73,6.91,9,50.1,0.1,2.0
1784715,2022-04-07 13:25:49-04:00,2022-04-07 13,24.77,3580,59.666666666666664,129.03,96.85,13,48.8,0.1,0.0
1343639,2022-04-06 12:59:52-04:00,2022-04-06 12,2.87,1587,26.45,23.24,18.22,12,50.9,0.1,4.11
1939812,2022-04-07 18:17:09-04:00,2022-04-07 18,2.12,992,16.533333333333335,18.4,21.28,18,51.2,0.9,3.49
2759964,2022-04-09 13:07:15-04:00,2022-04-09 13,1.77,788,13.133333333333333,10.68,10.4,13,52.0,0.2,0.0
1707220,2022-04-07 09:52:42-04:00,2022-04-07 09,10.09,1871,31.183333333333334,29.87,28.22,9,48.0,0.0,0.0
3063140,2022-04-09 23:39:58-04:00,2022-04-09 23,2.45,973,16.216666666666665,19.63,14.67,23,47.6,0.0,0.0
736193,2022-04-04 20:33:58-04:00,2022-04-04 20,0.96,518,8.633333333333333,8.86,6.85,20,50.1,0.0,0.0
2348927,2022-04-08 16:42:43-04:00,2022-04-08 16,3.88,3754,62.56666666666667,28.41,37.61,16,60.2,0.0,0.0
2540280,2022-04-08 23:52:07-04:00,2022-04-08 23,2.43,666,11.1,13.56,8.91,23,51.7,0.0,0.0
